deviceuid,timestamp,led_1_state,temperature_value,led_3_state,led_2_state,light_value,led_4_state,button_a_presses,button_b_presses,accelerometer_x,accelerometer_y,accelerometer_z,device_battery,accelerometer_mag
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:42:02.609671901+00:00,False,16.639999389648438,False,False,840.0,False,3.0,0.0,-0.016749760136008263,-0.32183465361595154,10.456634521484377,1.0,10.461599476878835
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:42:03.583872245+00:00,False,16.799999237060547,False,False,835.0,False,3.0,0.0,0.6711867451667786,0.008374880068004131,10.070194244384766,1.0,10.092540507976363
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:42:04.608084670+00:00,False,16.639999389648438,False,False,835.0,False,3.0,0.0,0.6675975322723389,0.02751746028661728,10.065407752990724,1.0,10.087560503396375
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:42:05.582861744+00:00,False,16.639999389648438,False,False,840.0,False,3.0,0.0,0.6448657512664795,0.0011964113218709826,10.094121932983398,1.0,10.114699741786358
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:42:06.606468187+00:00,False,16.639999389648438,False,False,850.0,False,3.0,0.0,0.5994020700454712,0.007178467698395252,10.076175689697266,1.0,10.093990831262898
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:42:07.582017497+00:00,False,17.040000915527344,False,False,841.0,False,3.0,0.0,0.25004997849464417,-0.1543370634317398,10.341779708862305,1.0,10.345953434436577
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:42:08.605133818+00:00,False,16.639999389648438,False,False,849.0,False,3.0,0.0,0.6352943778038025,0.04426721855998039,10.078569412231444,1.0,10.098669215806378
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:42:09.580227081+00:00,False,16.959999084472656,False,False,847.0,False,3.0,0.0,0.6329016089439392,0.02512463741004467,10.07737159729004,1.0,10.097257746728904
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:42:10.604028924+00:00,False,16.399999618530273,False,False,847.0,False,3.0,0.0,0.6113661527633667,0.034695930778980255,10.063015937805176,1.0,10.08162993493008
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:42:11.579086260+00:00,False,17.040000915527344,False,False,853.0,False,3.0,0.0,0.6137590408325195,0.01196411345154047,10.079764366149902,1.0,10.09844012594617
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:42:12.603222479+00:00,False,16.8799991607666,False,False,856.0,False,3.0,0.0,1.322034478187561,0.07657032459974289,9.854840278625488,1.0,9.943415665320707
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:42:13.579237764+00:00,False,16.719999313354492,False,False,856.0,False,3.0,0.0,-0.7190431952476501,0.1375872939825058,10.441081047058104,1.0,10.466715187265455
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:42:14.602700316+00:00,False,16.479999542236328,False,False,842.0,False,3.0,0.0,0.6209375262260437,0.015553346835076807,10.080962181091309,1.0,10.10007939645361
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:42:15.576790422+00:00,False,16.719999313354492,False,False,846.0,False,3.0,0.0,0.625723123550415,0.02392822690308094,10.07139015197754,1.0,10.090837506408405
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:42:16.603705767+00:00,False,16.639999389648438,False,False,846.0,False,3.0,0.0,0.6293123364448547,0.016749760136008263,10.07139015197754,1.0,10.09104623736392
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:42:17.575835595+00:00,False,16.719999313354492,False,False,845.0,False,3.0,0.0,0.6197410225868225,0.00957129057496786,10.05703353881836,1.0,10.076115032372227
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:42:18.598720217+00:00,False,16.799999237060547,False,False,837.0,False,3.0,0.0,0.6137590408325195,-0.0011964113218709826,10.06421184539795,1.0,10.082909384728799
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:42:19.574255522+00:00,False,15.989999771118164,False,False,841.0,False,3.0,0.0,0.6185446977615356,0.017946170642971992,10.072587013244627,1.0,10.091577118942013
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:42:20.597453161+00:00,False,16.8799991607666,False,False,847.0,False,3.0,0.0,0.638883650302887,0.01196411345154047,10.054640769958496,1.0,10.074925134786193
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:42:21.572968071+00:00,False,17.040000915527344,False,False,839.0,False,3.0,0.0,0.6065805554389954,0.0406779870390892,9.946964263916016,1.0,9.965525211271531
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:42:22.596810215+00:00,False,16.639999389648438,False,False,842.0,False,3.0,0.0,0.623330295085907,0.010767702013254166,10.07737159729004,1.0,10.096636811832273
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:42:23.571140952+00:00,False,16.31999969482422,False,False,841.0,False,3.0,0.0,0.6305087208747864,0.032303109765052795,10.06421184539795,1.0,10.083994486662915
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:42:24.596322217+00:00,False,16.719999313354492,False,False,835.0,False,3.0,0.0,0.6305087208747864,0.017946170642971992,10.065407752990724,1.0,10.085152281750915
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:42:25.571171105+00:00,False,16.959999084472656,False,False,840.0,False,3.0,0.0,0.6221339106559753,0.01196411345154047,10.090533256530762,1.0,10.109701041274764
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:42:26.594226226+00:00,False,16.719999313354492,False,False,836.0,False,3.0,0.0,0.6245267391204834,0.010767702013254166,10.074980735778809,1.0,10.094324465638957
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:42:27.569265809+00:00,False,16.31999969482422,False,False,835.0,False,3.0,0.0,0.625723123550415,0.014356935396790504,10.079764366149902,1.0,10.099177452943632
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:42:28.592548029+00:00,False,17.040000915527344,False,False,834.0,False,3.0,0.0,0.6317052245140076,0.015553346835076807,10.063015937805176,1.0,10.082836067386847
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:42:29.567799764+00:00,False,16.639999389648438,False,False,831.0,False,3.0,0.0,0.6101698279380798,0.007178467698395252,10.102497100830078,1.0,10.120909367324884
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:42:30.591377531+00:00,False,16.15999984741211,False,False,831.0,False,3.0,0.0,0.6317052245140076,0.02273181453347206,10.082158088684082,1.0,10.10195426396735
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:42:31.566575132+00:00,False,16.399999618530273,False,False,832.0,False,3.0,0.0,0.8315058350563049,0.02392822690308094,10.01874828338623,1.0,10.053222949861897
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:42:32.590049991+00:00,False,16.959999084472656,False,False,823.0,False,3.0,0.0,0.6209375262260437,0.01196411345154047,10.072587013244627,1.0,10.091715200642094
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:42:33.565060124+00:00,False,16.959999084472656,False,False,831.0,False,3.0,0.0,0.623330295085907,0.031106693670153614,10.078569412231444,1.0,10.097874513001745
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:42:34.589664726+00:00,False,16.479999542236328,False,False,825.0,False,3.0,0.0,0.6448657512664795,0.0263210479170084,10.080962181091309,1.0,10.101601018220485
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:42:35.564200487+00:00,False,16.559999465942383,False,False,825.0,False,3.0,0.0,0.623330295085907,-0.0011964113218709826,10.07737159729004,1.0,10.09663114103115
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:42:36.588071454+00:00,False,16.8799991607666,False,False,839.0,False,3.0,0.0,0.638883650302887,0.031106693670153614,10.07737159729004,1.0,10.097651125627358
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:42:37.611870702+00:00,False,16.31999969482422,False,False,838.0,False,3.0,0.0,0.638883650302887,-0.04426721855998039,10.01276683807373,1.0,10.033226383317203
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:42:38.587259086+00:00,False,16.479999542236328,False,False,833.0,False,3.0,0.0,0.6281159520149231,0.02991028130054474,10.074980735778809,1.0,10.094585731986092
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:42:39.610130796+00:00,False,16.31999969482422,False,False,831.0,False,3.0,0.0,0.623330295085907,0.014356935396790504,10.07139015197754,1.0,10.090671254763782
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:42:40.585325793+00:00,False,16.8799991607666,False,False,841.0,False,3.0,0.0,0.6281159520149231,0.031106693670153614,10.070194244384766,1.0,10.089812158568996
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:42:41.611606429+00:00,False,16.31999969482422,False,False,835.0,False,3.0,0.0,0.6484549641609192,0.0203389935195446,10.072587013244627,1.0,10.09345910253698
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:42:42.584225753+00:00,False,16.959999084472656,False,False,825.0,False,3.0,0.0,0.623330295085907,-0.0011964113218709826,10.067801475524902,1.0,10.08707929178478
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:42:43.607259510+00:00,False,16.479999542236328,False,False,832.0,False,3.0,0.0,0.6041877269744873,0.02273181453347206,10.068997383117676,1.0,10.087133777543013
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:42:44.582936430+00:00,False,16.31999969482422,False,False,823.0,False,3.0,0.0,0.5958128571510315,0.0203389935195446,10.072587013244627,1.0,10.090213861697292
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:42:45.607142992+00:00,False,16.719999313354492,False,False,831.0,False,3.0,0.0,0.6113661527633667,0.035892341285943985,10.066605567932127,1.0,10.085217126727107
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:42:46.581221061+00:00,False,16.479999542236328,False,False,825.0,False,3.0,0.0,0.6185446977615356,0.0263210479170084,10.06421184539795,1.0,10.08323610800326
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:42:47.605105870+00:00,False,16.8799991607666,False,False,827.0,False,3.0,0.0,0.6221339106559753,0.014356935396790504,10.074980735778809,1.0,10.094181172868664
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:42:48.580400941+00:00,False,16.719999313354492,False,False,812.0,False,3.0,0.0,0.6125625967979431,0.004785645287483931,10.07737159729004,1.0,10.095973164943768
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:42:49.604012476+00:00,False,16.959999084472656,False,False,811.0,False,3.0,0.0,0.6101698279380798,0.0,10.072587013244627,1.0,10.091051300945322
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:42:50.578694240+00:00,False,16.479999542236328,False,False,824.0,False,3.0,0.0,0.6317052245140076,-0.0023928226437419653,10.086944580078123,1.0,10.10670609931079
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:42:51.602488962+00:00,False,16.559999465942383,False,False,807.0,False,3.0,0.0,0.6245267391204834,0.0203389935195446,10.070194244384766,1.0,10.089561905364073
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:42:52.581221131+00:00,False,16.719999313354492,False,False,809.0,False,3.0,0.0,0.623330295085907,0.0263210479170084,10.078569412231444,1.0,10.09786090474129
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:42:53.605877817+00:00,False,16.559999465942383,False,False,795.0,False,3.0,0.0,0.4845465719699859,0.17587246000766754,10.224531173706056,1.0,10.237516995086454
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:42:54.577408675+00:00,False,16.239999771118164,False,False,796.0,False,3.0,0.0,0.6436693072319031,-0.005982056725770235,10.05703353881836,1.0,10.07761229473492
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:42:55.600526796+00:00,False,16.719999313354492,False,False,809.0,False,3.0,0.0,0.6376872658729553,0.008374880068004131,10.066605567932127,1.0,10.08678654716133
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:42:56.575795657+00:00,False,16.799999237060547,False,False,825.0,False,3.0,0.0,0.6125625967979431,0.003589233849197626,10.100105285644531,1.0,10.118664565974113
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:42:57.599337209+00:00,False,16.959999084472656,False,False,826.0,False,3.0,0.0,0.6400800943374634,0.0,10.068997383117676,1.0,10.089321623796005
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:42:58.573782252+00:00,False,16.799999237060547,False,False,823.0,False,3.0,0.0,0.6496513485908508,-0.014356935396790504,10.05823040008545,1.0,10.07919896507272
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:42:59.597887015+00:00,False,16.559999465942383,False,False,827.0,False,3.0,0.0,0.6424729228019714,-0.02392822690308094,10.05105209350586,1.0,10.071593329902917
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:43:00.573360126+00:00,False,16.559999465942383,False,False,830.0,False,3.0,0.0,0.6436693072319031,-0.005982056725770235,10.067801475524902,1.0,10.088358266470143
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:43:01.596479870+00:00,False,17.040000915527344,False,False,827.0,False,3.0,0.0,0.6293123364448547,0.0023928226437419653,10.055837631225586,1.0,10.075510419228124
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:43:02.571536477+00:00,False,16.8799991607666,False,False,823.0,False,3.0,0.0,0.6317052245140076,-0.0203389935195446,10.06421184539795,1.0,10.084038141259883
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:43:03.595569110+00:00,False,16.479999542236328,False,False,832.0,False,3.0,0.0,0.6448657512664795,-0.010767702013254166,10.06421184539795,1.0,10.084856362368852
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:43:04.570391798+00:00,False,16.8799991607666,False,False,828.0,False,3.0,0.0,0.6376872658729553,0.0,10.072587013244627,1.0,10.092752557575205
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:43:05.593913191+00:00,False,16.559999465942383,False,False,828.0,False,3.0,0.0,0.6448657512664795,0.004785645287483931,10.065407752990724,1.0,10.086045209769937
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:43:06.569050887+00:00,False,16.31999969482422,False,False,836.0,False,3.0,0.0,0.6329016089439392,0.0,10.066605567932127,1.0,10.086481651543611
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:43:07.593199986+00:00,False,16.639999389648438,False,False,831.0,False,3.0,0.0,0.6460620760917664,0.0,10.04985523223877,1.0,10.070600101042686
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:43:08.567638912+00:00,False,17.040000915527344,False,False,829.0,False,3.0,0.0,0.6245267391204834,-0.008374880068004131,10.063015937805176,1.0,10.082380351435548
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:43:09.591684165+00:00,False,16.479999542236328,False,False,832.0,False,3.0,0.0,0.5144568681716919,-0.010767702013254166,10.10728359222412,1.0,10.120373680169056
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:43:10.566417481+00:00,False,16.31999969482422,False,False,831.0,False,3.0,0.0,0.6424729228019714,-0.0011964113218709826,10.072587013244627,1.0,10.093056129206756
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:43:11.590504010+00:00,False,16.31999969482422,False,False,830.0,False,3.0,0.0,0.647258460521698,-0.00957129057496786,10.063015937805176,1.0,10.083814996757981
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:43:12.565128058+00:00,False,16.479999542236328,False,False,830.0,False,3.0,0.0,0.6281159520149231,-0.0023928226437419653,10.079764366149902,1.0,10.099316068520737
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:43:13.589449931+00:00,False,16.719999313354492,False,False,828.0,False,3.0,0.0,0.623330295085907,-0.008374880068004131,10.073782920837402,1.0,10.093052716177766
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:43:14.612664287+00:00,False,16.719999313354492,False,False,816.0,False,3.0,0.0,0.6424729228019714,0.010767702013254166,10.060623168945312,1.0,10.08112225634922
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:43:15.587621846+00:00,False,16.959999084472656,False,False,815.0,False,3.0,0.0,0.687936544418335,0.02273181453347206,10.039088249206545,1.0,10.062657019887698
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:43:16.611974050+00:00,False,17.040000915527344,False,False,819.0,False,3.0,0.0,0.6305087208747864,0.0023928226437419653,10.059426307678224,1.0,10.079166861021209
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:43:17.586088071+00:00,False,17.040000915527344,False,False,812.0,False,3.0,0.0,0.6520441174507141,-0.0131605239585042,10.060623168945312,1.0,10.081739595824333
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:43:18.610511991+00:00,False,16.719999313354492,False,False,824.0,False,3.0,0.0,0.6329016089439392,0.0,10.074980735778809,1.0,10.094840329243347
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:43:19.585481866+00:00,False,16.719999313354492,False,False,822.0,False,3.0,0.0,0.6412764191627502,0.0011964113218709826,10.065407752990724,1.0,10.085815292337058
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:43:20.609540774+00:00,False,16.31999969482422,False,False,821.0,False,3.0,0.0,0.6448657512664795,0.015553346835076807,10.072587013244627,1.0,10.093220639772944
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:43:21.584153555+00:00,False,16.799999237060547,False,False,831.0,False,3.0,0.0,0.6281159520149231,0.007178467698395252,10.07737159729004,1.0,10.096930201276136
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:43:22.607358077+00:00,False,16.31999969482422,False,False,835.0,False,3.0,0.0,0.6352943778038025,0.0131605239585042,10.063015937805176,1.0,10.083058162600322
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:43:23.583018337+00:00,False,16.399999618530273,False,False,835.0,False,3.0,0.0,1.0360921621322632,-0.20817558467388153,10.095319747924805,1.0,10.15048298630793
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:43:24.606989406+00:00,False,16.15999984741211,False,False,827.0,False,3.0,0.0,0.623330295085907,-0.0131605239585042,10.065407752990724,1.0,10.084698661344747
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:43:25.581806504+00:00,False,16.639999389648438,False,False,832.0,False,3.0,0.0,0.5778666734695435,-0.007178467698395252,10.091730117797852,1.0,10.108263856527168
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:43:26.605240982+00:00,False,16.8799991607666,False,False,836.0,False,3.0,0.0,0.6065805554389954,-0.01196411345154047,10.05224895477295,1.0,10.070540807671712
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:43:27.580523658+00:00,False,16.799999237060547,False,False,834.0,False,3.0,0.0,0.5958128571510315,0.00957129057496786,10.082158088684082,1.0,10.099752288822117
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:43:28.604159509+00:00,False,16.31999969482422,False,False,833.0,False,3.0,0.0,0.5958128571510315,0.003589233849197626,10.07139015197754,1.0,10.088999228699361
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:43:29.579487342+00:00,False,16.479999542236328,False,False,836.0,False,3.0,0.0,0.6029912829399109,0.0203389935195446,10.076175689697266,1.0,10.094222540225923
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:43:30.603181015+00:00,False,16.15999984741211,False,False,833.0,False,3.0,0.0,0.6041877269744873,0.008374880068004131,10.08574676513672,1.0,10.103830994158036
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:43:31.578237434+00:00,False,16.399999618530273,False,False,834.0,False,3.0,0.0,0.6017948985099792,-0.032303109765052795,10.067801475524902,1.0,10.085823077040095
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:43:32.601773220+00:00,False,16.639999389648438,False,False,813.0,False,3.0,0.0,0.6305087208747864,-0.02392822690308094,10.072587013244627,1.0,10.092329906742357
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:43:33.576486638+00:00,False,16.719999313354492,False,False,827.0,False,3.0,0.0,0.8123632669448853,0.31824541091918945,9.803394317626951,1.0,9.842141757053334
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:43:34.600431999+00:00,False,16.8799991607666,False,False,824.0,False,3.0,0.0,0.6221339106559753,0.0011964113218709826,10.063015937805176,1.0,10.082229009435817
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:43:35.575777556+00:00,False,16.399999618530273,False,False,820.0,False,3.0,0.0,0.623330295085907,0.003589233849197626,10.067801475524902,1.0,10.087079859401973
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:43:36.599174638+00:00,False,16.639999389648438,False,False,816.0,False,3.0,0.0,0.6412764191627502,-0.00957129057496786,10.07737159729004,1.0,10.097759423022788
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:43:37.574838458+00:00,False,16.719999313354492,False,False,816.0,False,3.0,0.0,0.6340979933738708,-0.02273181453347206,10.054640769958496,1.0,10.074641334236388
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:43:38.598034876+00:00,False,16.15999984741211,False,False,815.0,False,3.0,0.0,0.6317052245140076,-0.007178467698395252,10.072587013244627,1.0,10.092378914827817
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:43:39.573197023+00:00,False,16.8799991607666,False,False,807.0,False,3.0,0.0,0.6412764191627502,-0.01196411345154047,10.065407752990724,1.0,10.085822317478662
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:43:40.596487861+00:00,False,16.799999237060547,False,False,808.0,False,3.0,0.0,0.6209375262260437,0.0023928226437419653,10.073782920837402,1.0,10.092902034263053
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:43:41.571906429+00:00,False,16.8799991607666,False,False,804.0,False,3.0,0.0,0.6245267391204834,-0.003589233849197626,10.076175689697266,1.0,10.095512025653887
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:43:42.595397941+00:00,False,16.719999313354492,False,False,802.0,False,3.0,0.0,0.6484549641609192,-0.017946170642971992,10.055837631225586,1.0,10.076739868189428
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:43:43.571134641+00:00,False,16.639999389648438,False,False,804.0,False,3.0,0.0,0.6209375262260437,-0.00957129057496786,10.070194244384766,1.0,10.0893244144848
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:43:44.594072116+00:00,False,16.479999542236328,False,False,813.0,False,3.0,0.0,0.6149554252624512,0.003589233849197626,10.067801475524902,1.0,10.08656579853821
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:43:45.569972452+00:00,False,16.479999542236328,False,False,809.0,False,3.0,0.0,0.6448657512664795,-0.003589233849197626,10.040284156799316,1.0,10.060972650247662
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:43:46.592363546+00:00,False,16.479999542236328,False,False,811.0,False,3.0,0.0,0.6352943778038025,-0.014356935396790504,10.083355903625488,1.0,10.103359408990759
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:43:47.568221183+00:00,False,16.719999313354492,False,False,815.0,False,3.0,0.0,0.5970093011856079,-0.008374880068004131,10.059426307678224,1.0,10.077129942792594
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:43:48.592338985+00:00,False,16.639999389648438,False,False,825.0,False,3.0,0.0,0.6017948985099792,0.0023928226437419653,10.072587013244627,1.0,10.090548645383816
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:43:49.569382063+00:00,False,16.799999237060547,False,False,824.0,False,3.0,0.0,0.5946164131164551,0.003589233849197626,10.070194244384766,1.0,10.087734814168499
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:43:50.590851172+00:00,False,16.559999465942383,False,False,831.0,False,3.0,0.0,0.5982056856155396,0.004785645287483931,10.083355903625488,1.0,10.101086041801771
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:43:51.565192460+00:00,False,16.479999542236328,False,False,811.0,False,3.0,0.0,0.6891329288482666,-0.00957129057496786,10.05224895477295,1.0,10.075847599679152
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:43:52.592862805+00:00,False,16.719999313354492,False,False,821.0,False,3.0,0.0,0.647258460521698,-0.0263210479170084,10.059426307678224,1.0,10.080262593399496
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:43:53.612964811+00:00,False,16.8799991607666,False,False,811.0,False,3.0,0.0,0.6412764191627502,-0.033499520272016525,10.05105209350586,1.0,10.071544362708291
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:43:54.587722393+00:00,False,16.559999465942383,False,False,813.0,False,3.0,0.0,0.6221339106559753,0.003589233849197626,10.05224895477295,1.0,10.071483134778193
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:43:55.612443023+00:00,False,17.040000915527344,False,False,835.0,False,3.0,0.0,0.5024927854537964,0.05982056260108948,10.067801475524902,1.0,10.080511100620068
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:43:56.587035859+00:00,False,16.8799991607666,False,False,833.0,False,3.0,0.0,0.6197410225868225,0.01914258114993572,10.076175689697266,1.0,10.095234613575665
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:43:57.610211731+00:00,False,16.559999465942383,False,False,833.0,False,3.0,0.0,0.6005984544754028,0.005982056725770235,10.078569412231444,1.0,10.096450647910293
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:43:58.585356405+00:00,False,16.799999237060547,False,False,815.0,False,3.0,0.0,0.6209375262260437,-0.015553346835076807,10.082158088684082,1.0,10.101273040725676
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:43:59.609612196+00:00,False,16.799999237060547,False,False,811.0,False,3.0,0.0,0.6352943778038025,-0.033499520272016525,10.045069694519045,1.0,10.065194798515948
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:44:00.584168789+00:00,False,16.479999542236328,False,False,808.0,False,3.0,0.0,0.6400800943374634,-0.02751746028661728,10.04865837097168,1.0,10.069061266785841
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:44:01.608582892+00:00,False,16.799999237060547,False,False,830.0,False,3.0,0.0,0.6544370055198669,0.003589233849197626,10.063015937805176,1.0,10.084274413229462
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:44:02.584093228+00:00,False,16.31999969482422,False,False,825.0,False,3.0,0.0,0.6400800943374634,-0.0011964113218709826,10.076175689697266,1.0,10.096485551329891
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:44:03.607013581+00:00,False,16.719999313354492,False,False,821.0,False,3.0,0.0,0.625723123550415,0.004785645287483931,10.070194244384766,1.0,10.089616665135825
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:44:04.581069557+00:00,False,17.040000915527344,False,False,826.0,False,3.0,0.0,0.6352943778038025,0.010767702013254166,10.065407752990724,1.0,10.085442386124743
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:44:05.605588862+00:00,False,16.639999389648438,False,False,825.0,False,3.0,0.0,0.6520441174507141,-0.0023928226437419653,10.080962181091309,1.0,10.102027804025067
